country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",16-06-2026 12:00,26.4703136,80.3229863,SO2,9,12,12
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",16-06-2026 12:00,26.4703136,80.3229863,CO,40,54,53
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",16-06-2026 12:00,26.4703136,80.3229863,OZONE,2,55,27
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",16-06-2026 12:00,28.61119,77.34206,PM2.5,299,388,327
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",16-06-2026 12:00,26.86812,81.005119,PM10,52,162,94
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",16-06-2026 12:00,26.906111,80.948222,NO2,8,31,18
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",16-06-2026 12:00,26.906111,80.948222,CO,27,84,60
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",16-06-2026 12:00,26.90723,80.98579,SO2,2,14,6
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",16-06-2026 12:00,26.83399722,80.8917361,PM10,54,103,79
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",16-06-2026 12:00,26.83399722,80.8917361,SO2,2,10,6
India,Uttar_Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",16-06-2026 12:00,27.410954,77.550619,SO2,NA,NA,NA
India,Uttar_Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",16-06-2026 12:00,27.410954,77.550619,OZONE,22,58,35
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",16-06-2026 12:00,28.359581,79.414455,NO2,8,9,8
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",16-06-2026 12:00,28.406963,77.849831,NO2,13,66,43
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",16-06-2026 12:00,28.406963,77.849831,CO,22,63,50
India,Uttar_Pradesh,Fatehpur Sikri,"Dadupura, Fatehpur Sikri - UPPCB",16-06-2026 12:00,27.097694,77.671335,OZONE,NA,NA,NA
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",16-06-2026 12:00,27.168897,78.37696,PM2.5,30,75,45
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",16-06-2026 12:00,27.168897,78.37696,OZONE,7,21,13
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",16-06-2026 12:00,28.694528,77.494705,PM10,53,368,135
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",16-06-2026 12:00,28.694528,77.494705,CO,22,84,55
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",16-06-2026 12:00,28.757294,77.278792,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",16-06-2026 12:00,28.739153,77.273668,NH3,NA,NA,NA
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",16-06-2026 12:00,26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",16-06-2026 12:00,28.47272,77.482,CO,27,54,35
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",16-06-2026 12:00,28.725645,77.749675,NO2,4,44,25
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",16-06-2026 12:00,25.4547,78.6039,SO2,12,26,19
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",16-06-2026 12:00,26.428282,80.327067,NH3,3,3,3
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",16-06-2026 12:00,26.509954,80.249612,NO2,31,31,31
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",16-06-2026 12:00,25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",16-06-2026 12:00,25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",16-06-2026 12:00,25.262326,82.995408,SO2,29,58,38
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",16-06-2026 12:00,25.32393,82.99687,NO2,1,4,3
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",16-06-2026 12:00,25.32393,82.99687,SO2,30,30,30
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",16-06-2026 12:00,27.571409,77.655757,PM10,41,167,86
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",16-06-2026 12:00,27.571409,77.655757,CO,5,22,18
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",16-06-2026 12:00,23.685297,86.945968,PM10,36,82,59
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",16-06-2026 12:00,23.685297,86.945968,CO,6,66,37
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",16-06-2026 12:00,22.627847,88.380669,OZONE,32,95,47
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",16-06-2026 12:00,22.51106,88.35142,NO2,13,41,27
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",16-06-2026 12:00,22.51106,88.35142,NH3,5,8,6
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",16-06-2026 12:00,22.5448082,88.3403691,SO2,10,19,15
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",16-06-2026 12:00,26.6879226,88.4152495,PM2.5,8,50,28
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",16-06-2026 12:00,26.6879226,88.4152495,OZONE,10,65,20
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",16-06-2026 12:00,26.10887,91.589544,OZONE,19,42,35
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",16-06-2026 12:00,26.1875,91.744194,CO,20,32,28
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",16-06-2026 12:00,26.181742,91.78063,PM10,46,128,79
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",16-06-2026 12:00,26.181742,91.78063,NH3,1,1,1
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",16-06-2026 12:00,26.181742,91.78063,SO2,35,41,38
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",16-06-2026 12:00,26.446912,91.439057,PM2.5,24,89,52
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",16-06-2026 12:00,26.446912,91.439057,NH3,6,6,6
India,Assam,Silchar,"Tarapur, Silchar - PCBA",16-06-2026 12:00,24.82827,92.79525,PM2.5,27,52,36
India,Assam,Silchar,"Tarapur, Silchar - PCBA",16-06-2026 12:00,24.82827,92.79525,NO2,18,18,18
India,Assam,Silchar,"Tarapur, Silchar - PCBA",16-06-2026 12:00,24.82827,92.79525,CO,25,47,31
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-06-2026 12:00,26.987634,94.636574,PM10,24,33,29
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-06-2026 12:00,26.987634,94.636574,NO2,8,12,10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",16-06-2026 12:00,26.987634,94.636574,OZONE,12,76,39
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-06-2026 12:00,26.146529,87.454184,NO2,10,21,14
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",16-06-2026 12:00,26.146529,87.454184,NH3,4,5,4
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",16-06-2026 12:00,25.5626095,84.663264,NH3,2,2,2
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",16-06-2026 12:00,25.5626095,84.663264,CO,46,62,52
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",16-06-2026 12:00,24.75746,84.366208,CO,101,103,102
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",16-06-2026 12:00,25.42742023,86.13886079,PM2.5,38,148,72
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",16-06-2026 12:00,25.42742023,86.13886079,NO2,10,18,13
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",16-06-2026 12:00,25.42742023,86.13886079,NH3,15,17,16
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",16-06-2026 12:00,26.80365,84.51954,PM2.5,18,117,54
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",16-06-2026 12:00,25.251013,86.989001,PM10,39,137,67
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",16-06-2026 12:00,25.251013,86.989001,SO2,16,53,34
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",16-06-2026 12:00,25.251013,86.989001,CO,14,42,22
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",16-06-2026 12:00,25.265194,87.012947,OZONE,15,101,27
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",16-06-2026 12:00,25.204762,85.51496,PM2.5,25,68,46
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",16-06-2026 12:00,25.204762,85.51496,NO2,9,10,9
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",16-06-2026 12:00,25.204762,85.51496,NH3,3,3,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",16-06-2026 12:00,25.56752,83.966379,PM10,27,70,51
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",16-06-2026 12:00,25.7808257,84.7446768,CO,80,105,95
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",16-06-2026 12:00,24.792403,84.992416,PM10,94,336,160
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",16-06-2026 12:00,24.792403,84.992416,NH3,1,2,1
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",16-06-2026 12:00,24.762518,84.982348,CO,18,43,32
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",16-06-2026 12:00,24.762518,84.982348,OZONE,10,81,32
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",16-06-2026 12:00,25.697189,85.2459,PM10,65,191,122
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",16-06-2026 12:00,25.697189,85.2459,NH3,11,22,18
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",16-06-2026 12:00,28.498571,77.26484,PM2.5,10,120,49
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",16-06-2026 12:00,28.5710274,77.0719006,PM2.5,12,243,80
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",16-06-2026 12:00,28.5710274,77.0719006,PM10,17,401,184
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",16-06-2026 12:00,28.5710274,77.0719006,NH3,10,14,12
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",16-06-2026 12:00,28.493624,77.201159,NO2,13,96,37
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",16-06-2026 12:00,28.493624,77.201159,CO,54,83,72
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",16-06-2026 12:00,28.6811736,77.3025234,SO2,11,28,17
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",16-06-2026 12:00,28.54246,77.191651,PM2.5,5,215,70
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",16-06-2026 12:00,28.5918245,77.2273074,OZONE,9,93,33
India,Delhi,Delhi,"ITO, Delhi - CPCB",16-06-2026 12:00,28.628624,77.24106,SO2,14,24,19
India,Delhi,Delhi,"JNU, Delhi - DPCC",16-06-2026 12:00,28.540721,77.168544,PM2.5,NA,NA,NA
India,Delhi,Delhi,"JNU, Delhi - DPCC",16-06-2026 12:00,28.540721,77.168544,NO2,7,115,63
India,Delhi,Delhi,"JNU, Delhi - DPCC",16-06-2026 12:00,28.540721,77.168544,NH3,2,11,5
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",16-06-2026 12:00,28.73282,77.170633,PM2.5,12,293,98
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",16-06-2026 12:00,28.73282,77.170633,NO2,27,115,65
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",16-06-2026 12:00,28.73282,77.170633,OZONE,2,28,6
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",16-06-2026 12:00,25.697189,85.2459,SO2,1,7,5
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",16-06-2026 12:00,26.0881305,87.93840336,PM2.5,47,312,103
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",16-06-2026 12:00,26.0881305,87.93840336,CO,13,15,14
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",16-06-2026 12:00,27.308328,84.531742,PM2.5,15,500,109
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",16-06-2026 12:00,27.308328,84.531742,PM10,13,402,93
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",16-06-2026 12:00,27.308328,84.531742,NO2,2,8,5
India,Bihar,Munger,"Town Hall, Munger - BSPCB",16-06-2026 12:00,25.376776,86.471523,NH3,3,3,3
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",16-06-2026 12:00,26.11442,85.39813,OZONE,30,127,69
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",16-06-2026 12:00,26.1403345,85.3650192,NO2,NA,NA,NA
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",16-06-2026 12:00,26.1209,85.3647,OZONE,12,62,34
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",16-06-2026 12:00,25.586562,85.043586,PM10,70,250,113
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",16-06-2026 12:00,25.586562,85.043586,CO,28,63,36
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",16-06-2026 12:00,25.592539,85.227158,PM2.5,55,62,59
India,Delhi,Delhi,"Alipur, Delhi - DPCC",16-06-2026 12:00,28.815329,77.15301,NH3,10,14,12
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",16-06-2026 12:00,28.647622,77.315809,NH3,NA,NA,NA
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",16-06-2026 12:00,28.4706914,77.1099364,CO,24,48,43
India,Delhi,Delhi,"Bawana, Delhi - DPCC",16-06-2026 12:00,28.7762,77.051074,CO,26,60,38
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",16-06-2026 12:00,28.7256504,77.2011573,OZONE,1,79,7
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",16-06-2026 12:00,28.594169,77.1251,NO2,6,53,26
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",16-06-2026 12:00,28.594169,77.1251,NH3,1,6,2
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",16-06-2026 12:00,28.594169,77.1251,OZONE,13,75,27
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",16-06-2026 12:00,28.656756,77.227234,SO2,6,86,47
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",16-06-2026 12:00,28.656756,77.227234,OZONE,3,72,22
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",16-06-2026 12:00,28.615828,77.271992,PM2.5,32,175,87
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",16-06-2026 12:00,28.615828,77.271992,PM10,81,216,136
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",16-06-2026 12:00,28.615828,77.271992,CO,20,109,84
India,Delhi,Delhi,"DTU, Delhi - CPCB",16-06-2026 12:00,28.7500499,77.1112615,NH3,5,10,9
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",16-06-2026 12:00,22.368195,82.746431,PM10,18,47,32
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",16-06-2026 12:00,22.348441,82.549611,NO2,14,18,16
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",16-06-2026 12:00,22.348441,82.549611,CO,14,25,17
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",16-06-2026 12:00,22.12665,83.483212,CO,18,74,50
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",16-06-2026 12:00,21.258815,81.578979,NO2,6,11,9
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",16-06-2026 12:00,21.258815,81.578979,CO,20,36,28
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",16-06-2026 12:00,21.219665,81.630094,SO2,4,12,7
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",16-06-2026 12:00,21.237755,81.705301,PM2.5,26,85,46
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",16-06-2026 12:00,21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-06-2026 12:00,21.371751,81.664929,PM2.5,42,77,54
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-06-2026 12:00,21.371751,81.664929,PM10,61,135,98
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",16-06-2026 12:00,21.371751,81.664929,OZONE,4,26,12
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",16-06-2026 12:00,22.06631475,83.33820077,NO2,28,99,70
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",16-06-2026 12:00,25.859655,85.77944,NH3,1,2,1
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",16-06-2026 12:00,26.2271665,84.3570427,SO2,8,10,9
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",16-06-2026 12:00,26.2271665,84.3570427,CO,60,115,94
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",16-06-2026 12:00,30.735567,76.775714,NO2,3,19,7
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",16-06-2026 12:00,30.735567,76.775714,CO,48,68,53
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",16-06-2026 12:00,21.194815,81.31477,SO2,8,38,14
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",16-06-2026 12:00,21.185571,81.343175,PM10,24,70,38
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",16-06-2026 12:00,21.224231,81.40835,PM2.5,13,52,38
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",16-06-2026 12:00,21.224231,81.40835,CO,6,97,19
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",16-06-2026 12:00,21.224231,81.40835,OZONE,5,21,13
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",16-06-2026 12:00,22.08815,82.13737,PM2.5,43,101,62
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16-06-2026 12:00,16.536107,80.594233,CO,29,36,32
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16-06-2026 12:00,16.486692,80.699436,SO2,14,20,16
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16-06-2026 12:00,16.486692,80.699436,CO,18,29,19
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16-06-2026 12:00,16.509717,80.612222,PM10,53,110,68
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",16-06-2026 12:00,17.72,83.3,PM10,19,151,93
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",16-06-2026 12:00,17.72,83.3,NO2,7,91,45
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",16-06-2026 12:00,27.103358,93.679645,NO2,8,8,8
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",16-06-2026 12:00,27.103358,93.679645,CO,10,35,10
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",16-06-2026 12:00,26.071318,91.87488,PM10,61,152,92
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",16-06-2026 12:00,26.10887,91.589544,PM2.5,22,76,46
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",16-06-2026 12:00,25.592539,85.227158,OZONE,22,88,44
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",16-06-2026 12:00,25.610369,85.132568,PM2.5,42,120,64
India,Bihar,Patna,"Samanpura, Patna - BSPCB",16-06-2026 12:00,25.596727,85.085624,SO2,4,6,5
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",16-06-2026 12:00,25.366336,87.117468,PM10,42,63,53
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",16-06-2026 12:00,25.366336,87.117468,NO2,5,6,6
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",16-06-2026 12:00,25.0328,85.41948,PM10,26,82,52
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",16-06-2026 12:00,25.892357,86.590325,PM2.5,15,228,75
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",16-06-2026 12:00,25.892357,86.590325,NH3,4,4,4
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",16-06-2026 12:00,25.892357,86.590325,OZONE,4,19,13
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",16-06-2026 12:00,16.711754,81.092095,CO,11,42,21
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16-06-2026 12:00,16.316553,80.413302,NO2,28,89,54
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16-06-2026 12:00,16.316553,80.413302,NH3,6,18,11
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",16-06-2026 12:00,14.465052,78.824187,OZONE,29,55,50
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",16-06-2026 12:00,16.186555,81.13219,PM2.5,41,364,83
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",16-06-2026 12:00,16.186555,81.13219,PM10,40,293,72
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",16-06-2026 12:00,13.67,79.35,NO2,29,65,46
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",16-06-2026 12:00,28.5504249,77.2159377,OZONE,7,30,12
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",16-06-2026 12:00,28.710508,77.249485,PM10,55,500,158
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",16-06-2026 12:00,28.710508,77.249485,OZONE,2,33,4
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",16-06-2026 12:00,28.531346,77.190156,NO2,17,89,40
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",16-06-2026 12:00,28.62181,77.1944633,CO,36,78,66
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",16-06-2026 12:00,28.62181,77.1944633,OZONE,5,50,18
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",16-06-2026 12:00,28.672342,77.31526,PM2.5,27,305,98
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",16-06-2026 12:00,28.672342,77.31526,OZONE,3,36,8
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",16-06-2026 12:00,28.699793,77.165453,PM10,77,270,171
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",16-06-2026 12:00,28.699793,77.165453,NH3,5,8,6
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",16-06-2026 12:00,23.107969,72.574648,NO2,2,8,5
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",16-06-2026 12:00,23.107969,72.574648,NH3,20,31,26
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",16-06-2026 12:00,23.107969,72.574648,SO2,5,10,8
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",16-06-2026 12:00,22.977134,72.553024,PM2.5,20,44,30
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",16-06-2026 12:00,22.977134,72.553024,PM10,71,112,89
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",16-06-2026 12:00,22.977134,72.553024,NH3,3,6,5
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",16-06-2026 12:00,22.977134,72.553024,CO,30,47,39
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",16-06-2026 12:00,23.002657,72.591912,PM10,79,123,100
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",16-06-2026 12:00,23.020509,72.579261,NO2,4,21,7
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",16-06-2026 12:00,28.3419248,77.319699,PM2.5,41,301,151
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",16-06-2026 12:00,28.3419248,77.319699,PM10,30,410,239
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",16-06-2026 12:00,28.3419248,77.319699,CO,24,86,42
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",16-06-2026 12:00,28.593883,76.270653,SO2,10,11,10
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",16-06-2026 12:00,28.2068,76.7997,PM2.5,1,266,72
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",16-06-2026 12:00,28.39072,77.30059,NH3,10,12,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",16-06-2026 12:00,28.39072,77.30059,SO2,6,12,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",16-06-2026 12:00,28.376058,77.315741,NO2,30,33,32
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",16-06-2026 12:00,28.4417,77.3217,PM2.5,21,21,21
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",16-06-2026 12:00,28.4417,77.3217,PM10,26,26,26
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",16-06-2026 12:00,29.503664,75.467934,NO2,18,21,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",16-06-2026 12:00,29.503664,75.467934,NH3,13,14,14
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",16-06-2026 12:00,28.422681,77.148944,PM10,17,500,111
